,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
500055818,35000,1,4,2,39,-1,-1,-1,-1,-1,-1,0,0,1525.61,0,0,1524.89,NULL,34970.18,NULL,1800,2224.2,1600,0
500056242,7000,1,4,1,44,-1,-1,-1,-1,-1,-1,55.96,51.8,51.8,3.6,51.8,51.4,51.8,51.8,3.6,100,51.4,52,0
500067512,21000,2,4,2,31,-1,-1,-1,-1,-1,-1,94.33,1041.91,1041.28,1040.48,972.17,610.87,21515,1042,1045,973,1211,NULL,0
500068971,1400,1,4,2,25,-1,-1,-1,-1,-1,-1,0,43.27,11.48,0,85.78,52.92,1474.93,1211.48,NULL,1479.2,53,NULL,0
500068792,35000,2,4,2,46,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,86.49,82.32,144.72,85.08,85.11,32016.68,0
500068564,1500,2,4,2,31,-1,-1,-1,-1,-1,-1,0,0,36.64,36.58,36.64,36.64,NULL,36.64,36.58,36.7,36.64,NULL,0
500068526,35000,1,4,2,25,-1,-1,-1,-1,-1,-1,0,1253.02,1468.2,1420.41,1252,541.68,39253,8469,3500,7300,542,28000,0
500068515,21000,1,4,1,39,-1,-1,1,-1,-1,-1,0,0,19909.96,19909.96,849.94,467.06,NULL,19909.96,NULL,850,470,NULL,0
500068455,21000,1,4,2,33,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,21100,21500,21067.06,21067.27,21016.3,21067.06,0
500068097,10000,1,4,2,27,-1,-1,-1,-1,-1,-1,0,138.55,138.55,438.52,466.78,322.68,NULL,138.55,8543.34,1000,1000,NULL,0
500067681,35000,2,4,1,52,-1,-1,-1,-1,-1,-1,0,1255.24,1285.07,1332.43,1172.04,593.32,27911.1,1286,1333,1173,594,NULL,0
500069387,21000,1,4,2,41,-1,-1,-1,-1,-1,-1,0,0,0,0,0,306.67,30,30,30,30,10807,NULL,0
500069272,5000,2,4,2,32,-1,-1,-1,-1,-1,-1,0,254.06,252.66,260.89,255.57,157.92,4997.3,253,260.89,256,157.92,NULL,0
500069242,21000,2,4,2,42,-1,-1,-1,-1,-1,-1,0,0,67.07,67.06,0,0,NULL,67.1,67.06,NULL,67.06,44.17,0
500069182,21000,2,4,2,49,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,200,150,200,NULL,800,44.17,0
500069884,14000,1,4,2,29,-1,-1,-1,-1,-1,-1,0,0,434.93,24.99,687.78,398.59,17000,783.77,25,16000,398.6,NULL,0
500069732,35000,2,4,2,49,-1,-1,-1,-1,-1,-1,0,1426.51,1460.98,1515.75,1532.61,923.59,32263.87,1461,1516,1533,924,NULL,0
500069672,14000,2,4,2,42,-1,-1,-1,-1,-1,-1,63.03,59.43,0,0,0,0,60,NULL,59.43,59.43,59.43,44.17,0
500081602,6000,2,4,2,39,-1,-1,-1,-1,NULL,NULL,54.88,0,0,0,NULL,NULL,NULL,50.71,50.71,44.17,NULL,NULL,0
500081837,7000,2,4,2,36,-1,-1,-1,-1,NULL,NULL,0,0,0,0,NULL,NULL,55.96,87.68,7015.92,44.17,NULL,NULL,0
500082977,21000,1,4,2,39,-1,-1,-1,-1,NULL,NULL,70.52,63.3,66.24,44.17,NULL,NULL,64,70,45,NULL,NULL,NULL,0
500082887,10000,2,4,2,28,-1,-1,-1,-1,NULL,NULL,0,510.56,422.66,194.03,NULL,NULL,10230.33,500,700,NULL,NULL,NULL,0
500082603,35000,2,4,2,35,-1,-1,-1,-1,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500083325,7000,1,4,1,38,-1,-1,-1,-1,NULL,NULL,16.15,40.53,15.92,44.17,NULL,NULL,1540.53,5526,1095.97,NULL,NULL,NULL,0
500093812,14000,1,4,2,32,-1,-1,-1,NULL,NULL,NULL,726.82,415.37,0,NULL,NULL,NULL,416,NULL,NULL,NULL,NULL,NULL,0
500093762,10000,1,4,2,29,-1,-1,-1,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,10000,10300,NULL,NULL,NULL,NULL,0
500093722,7000,1,4,2,34,-1,-1,-1,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,7007.63,NULL,NULL,NULL,NULL,0
500093683,35000,1,4,2,52,-1,-1,-1,NULL,NULL,NULL,86.49,82.32,0,NULL,NULL,NULL,82.32,NULL,NULL,NULL,NULL,NULL,0
500093502,7000,2,4,2,29,-1,-1,-1,NULL,NULL,NULL,353.93,231.98,0,NULL,NULL,NULL,500,NULL,NULL,NULL,NULL,NULL,0
500095221,21000,1,4,2,41,-1,-1,-1,NULL,NULL,NULL,0,67.06,0,NULL,NULL,NULL,139,NULL,NULL,NULL,NULL,NULL,0
500095473,9000,2,4,2,30,-1,-1,-1,NULL,NULL,NULL,57.32,44.17,0,NULL,NULL,NULL,45,NULL,NULL,NULL,NULL,NULL,0
500095595,18000,1,4,1,40,1,-1,NULL,NULL,NULL,NULL,84.22,15.73,NULL,NULL,NULL,NULL,NULL,18000,NULL,NULL,NULL,NULL,0
500096002,7000,1,4,2,21,-1,-1,NULL,NULL,NULL,NULL,64.19,46.67,NULL,NULL,NULL,NULL,147,NULL,NULL,NULL,NULL,NULL,0
500095963,14000,1,4,2,36,-1,-1,NULL,NULL,NULL,NULL,30.26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500095927,7000,1,4,2,32,-1,-1,NULL,NULL,NULL,NULL,0,44.17,NULL,NULL,NULL,NULL,400,NULL,NULL,NULL,NULL,NULL,0
500095903,7000,1,4,2,29,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500095813,35000,1,4,2,36,-1,-1,NULL,NULL,NULL,NULL,87.32,15.49,NULL,NULL,NULL,NULL,15.5,2300,NULL,NULL,NULL,NULL,0
500096221,35000,2,4,2,48,-1,-1,NULL,NULL,NULL,NULL,86.48,0,NULL,NULL,NULL,NULL,NULL,44.17,NULL,NULL,NULL,NULL,0
500096194,14000,1,4,2,52,-1,-1,NULL,NULL,NULL,NULL,30.26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500096543,14000,1,4,2,30,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,5816.38,44.17,NULL,NULL,NULL,NULL,0
500107502,7000,1,4,2,26,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108352,21000,1,4,2,24,-1,NULL,NULL,NULL,NULL,NULL,48.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108294,35000,1,4,2,59,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108263,14000,2,4,2,27,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108223,14000,1,4,1,38,-1,NULL,NULL,NULL,NULL,NULL,48.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108146,14000,1,4,2,27,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108094,7000,2,4,2,24,-1,NULL,NULL,NULL,NULL,NULL,48.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108057,5000,1,4,2,30,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108037,4000,2,4,2,39,-1,NULL,NULL,NULL,NULL,NULL,48.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108027,3000,2,4,2,67,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500107982,3500,1,4,2,31,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500107967,10000,1,4,2,42,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500107947,35000,1,4,2,32,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109032,35000,1,4,2,44,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,200,NULL,NULL,NULL,NULL,NULL,0
500109012,35000,1,4,2,39,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109003,2000,1,4,2,27,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,0
500108982,10000,1,4,2,59,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108937,21000,1,4,2,33,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108927,20500,2,4,2,25,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108793,2000,1,4,2,47,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108773,14000,1,4,2,19,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108743,14000,1,4,2,36,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108643,25000,2,4,2,28,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108582,5000,1,4,2,39,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108572,16000,2,4,1,52,-1,NULL,NULL,NULL,NULL,NULL,48.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108542,35000,1,4,2,36,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500108461,35000,1,4,1,33,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109404,10000,2,4,2,26,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109344,21000,1,4,2,33,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109333,2000,1,4,2,45,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109326,20000,1,4,2,37,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109286,14000,1,4,2,26,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109223,7000,1,4,2,25,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109163,21000,2,4,2,43,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109133,14000,1,4,2,30,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109107,14000,1,4,1,56,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109093,14000,1,4,2,33,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109077,13700,1,4,2,25,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500109047,14000,1,4,2,44,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110592,5000,1,4,2,28,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110585,14000,2,4,1,48,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110567,16000,2,4,2,39,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110525,14000,1,4,3,48,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110504,35000,2,4,2,24,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110474,10000,2,4,2,26,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110442,21000,1,4,2,34,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110414,7000,1,4,2,40,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110406,14000,2,4,2,24,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110374,14000,1,4,2,32,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110357,2900,1,4,2,30,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110296,15000,1,4,2,29,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500010814,7000,2,4,2,34,-1,-1,-1,-1,-1,1,0,0,107.77,319.9,324.37,492.03,NULL,169.38,5264.61,324.37,492.03,NULL,0
500011427,10500,2,4,2,57,-1,-1,-1,2,1,-1,0,0,151.07,100.44,269.72,170.57,NULL,12000,500.5,270,NULL,175,0
500011645,15000,1,4,2,47,-1,-1,-1,-1,-1,-1,0,0,785.09,830.85,779.27,802.68,NULL,14891.27,831,780,805,760,0
500011762,13800,1,4,2,24,-1,-1,-1,-1,-1,-1,12.65,180.41,184.27,189.99,192.31,196.5,2578.07,185,189.99,193,196.5,198,0
500012947,14000,2,4,2,22,1,-1,-1,-1,-1,-1,12.83,12.83,779.34,789.33,779.41,779.43,NULL,14745.83,790,780,780,759,0
500013052,7000,2,4,1,58,-1,-1,-1,-1,-1,-1,0,6.42,151.54,158.22,162.05,167.19,6.42,1109.82,1200,200,200,300,0
500013167,10500,1,4,2,26,-1,-1,-1,-1,-1,-1,57.95,46.99,63.08,90.13,121.46,116.2,47,250,600,717,800,54,0
500013212,7000,1,4,2,27,-1,-1,1,-1,-1,-1,0,0,606.66,383.47,332.44,300.94,NULL,7184.98,NULL,400,320,291,0
500013555,14000,1,4,2,31,-1,-1,-1,-1,-1,-1,60.71,248.89,277.42,248.33,266.99,91.27,4360,1500,1000,5057,2557.4,2430,0
500014112,10500,1,4,2,63,-1,-1,1,-1,-1,-1,60,70.41,155.31,88.88,109.44,130.38,347.71,500,NULL,510,500,510,0
500028046,25000,1,4,2,36,-1,1,-1,-1,-1,-1,0,250.19,250.19,1037.58,1011.91,988.34,NULL,NULL,23458.68,1012,989,937,0
500028004,21000,2,4,2,27,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,55,54.25,54.25,54.25,54.25,54.25,0
500027857,1400,2,4,2,30,-1,-1,-1,1,-1,1,0,0,90.5,173.27,99.1,173.65,NULL,871.82,350,NULL,175,NULL,0
500027802,35000,1,4,2,52,-1,-1,-1,-1,-1,-1,79.14,75.73,75.48,76.23,76.18,75.53,77,76,77,76.2,75.6,76,0
500028835,7250,1,4,2,41,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,41.65,41.65,41.65,41.65,41.65,41.65,0
500028813,28000,2,4,2,25,-1,-1,-1,-1,-1,-1,0,0,1181.59,1079.48,895.54,761.47,NULL,29086.65,1080,2096,2912,625,0
500028752,35000,1,4,2,31,-1,-1,-1,-1,-1,-1,18.38,1461.02,1407.48,1361.46,1139.65,981.27,36462,1408,3000,4040.4,982,16000,0
500029076,35000,1,4,1,40,-1,-1,-1,-1,-1,-1,21.2,4.12,0,0,0,0,50,20000,NULL,NULL,600,35000,0
500028967,35000,2,4,2,31,-1,-1,-1,-1,-1,-1,0,0,81.6,762.25,1504.03,1298.7,2500,13482,35763,24505,1299,10651,0
500029417,14000,2,4,2,39,-1,-1,-1,-1,-1,-1,77.74,236.21,351.61,512.55,503.56,468.59,4095.09,2900,3900,900,469,900,0
500042191,7000,1,4,2,36,-1,-1,-1,-1,-1,-1,0,0,295.78,169.14,104.48,134.49,53.44,7196,370,105,1135,118,0
500042663,21000,1,4,2,30,-1,-1,-1,-1,-1,-1,0,876.31,897.14,895.79,857.53,877.86,20941.23,898,896,860,878,890,0
500042573,35000,1,4,2,47,-1,-1,-1,-1,-1,-1,107.61,296.27,606.63,687.7,984.39,1179.22,4953,7607,688,8985,5180,1177,0
500042957,35000,2,4,3,55,-1,-1,-1,-1,-1,-1,0,0,20.78,1540.57,1322.52,554.5,2500,521,36541,2323,555,13141,0
500043171,21000,2,4,2,35,-1,-1,-1,-1,-1,-1,0,142.57,16.32,0,991.69,991.51,7143,1017,7097.2,22013,992,961,0
500043432,21000,2,4,2,32,1,-1,-1,-1,-1,-1,22.89,22.89,575.87,947.02,985.95,978.05,NULL,10241.09,10948,986,979,910,0
500043843,12000,2,4,2,37,-1,1,-1,-1,-1,-1,0,147.67,79.4,490.62,495.64,510.87,NULL,NULL,10049.07,496,511,528,0
500043543,3400,2,4,2,28,-1,-1,-1,-1,-1,-1,38.42,38.71,38.13,38.42,38.71,37.18,39,38.13,39,39,37.18,37.18,0
500044543,21000,1,4,2,40,-1,-1,-1,-1,-1,-1,0,0,0,0,0,874.8,NULL,NULL,NULL,NULL,19875,873,0
500044474,21000,2,4,1,36,-1,-1,-1,-1,-1,-1,0.11,15.74,15.95,0,0,0,21015.74,21016,21000,14013.22,9000,21136.3,0
500044435,35000,1,4,1,60,-1,-1,-1,-1,-1,-1,0,0,494.18,0,1459.3,1494.63,NULL,9749.33,1450,22760,1494.63,1495,0
500045072,35000,2,4,2,28,-1,-1,-1,-1,-1,-1,0,1497.45,1530.67,1634.28,1594.85,1616.22,34701.77,1531,1635,1600,1617,1550,0
500055893,14000,1,4,2,21,-1,-1,-1,-1,-1,-1,173.12,577.17,590.47,612.01,618.13,632.48,12006.52,591,613,619,633,631,0
500056693,14000,1,4,1,46,-1,-1,-1,-1,-1,-1,0,371.71,0,335.48,469.06,234.59,5872,NULL,7800,9800,235,3142,0
500056612,5000,2,4,2,29,-1,-1,-1,-1,-1,-1,0,249.07,254.19,259.3,240.89,0,4652.29,254.19,259.3,240.89,286,454.25,0
500057212,21000,2,4,2,38,-1,-1,-1,-1,-1,-1,830.2,823.62,843.07,874.48,883.36,904.77,17937.79,844,874.48,883.36,905,1000,0
500057796,4000,2,4,2,24,-1,-1,-1,-1,-1,-1,51.85,0,48.63,48.08,48.54,48.1,NULL,49,97,49,48.1,48.5,0
500057587,21000,1,4,2,47,-1,-1,-1,-1,-1,-1,81.64,75.42,77.36,75.3,77.24,74.18,76,80,76,80,75,NULL,0
500057412,10000,1,4,2,32,-1,-1,-1,-1,-1,-1,0,420.74,433.15,448.49,452.81,464.62,8715.77,500,449,453,500,463,0
500057271,7000,1,4,1,33,-1,-1,-1,-1,-1,-1,0,0,303.1,313.12,0,0,NULL,6068.27,314,NULL,616.2,635.47,0
500058604,27500,1,4,2,26,-1,-1,-1,-1,-1,-1,0,0,1094.16,782.83,790.63,809,NULL,28585.86,782.83,790.63,809,806.03,0
500058414,14000,1,4,1,57,-1,-1,-1,-1,-1,-1,0,0,615.16,637.2,643.49,658.23,NULL,12639.99,637.2,644,660,655.86,0
500069582,25000,2,4,2,36,-1,-1,-1,-1,-1,-1,0,984.21,1007.63,1044.82,1056.33,673.59,21924.73,1008,1045,1058,674,1200,0
500070282,21000,1,4,2,42,1,-1,-1,1,-1,-1,203.78,203.78,20.23,1044.69,1017.65,573.59,NULL,20.23,22018.12,509,1148,NULL,0
500070162,7000,2,4,2,30,-1,-1,-1,-1,-1,-1,55.34,51.38,51.58,51.78,0,44.17,52,52,52,NULL,96,NULL,0
500070492,10000,1,4,2,39,-1,-1,-1,-1,-1,-1,58.28,55.05,54.98,55.01,54.24,44.17,56,55,55.1,54.3,45,NULL,0
500070352,28000,2,4,3,48,-1,-1,-1,-1,-1,-1,0,0,1292.04,1288.01,1234.92,748.59,NULL,28499.15,1300,1240,749,NULL,0
500070808,12000,2,4,2,23,-1,-1,-1,-1,-1,-1,0,0,607.07,614.53,602.06,348.59,303,12652.65,700,700,700,NULL,0
500071031,1400,1,4,2,34,-1,-1,-1,-1,-1,-1,0,45.7,45.7,0,45.7,0,95.56,45.7,NULL,91.4,NULL,44.17,0
500071023,14000,1,4,2,21,-1,-1,-1,-1,-1,-1,0,15.26,602.75,624.35,630.99,398.59,15.3,14567.06,625,631,600,NULL,0
500071187,8000,1,4,2,31,-1,-1,-1,-1,-1,-1,0,8.72,0,391.41,358.75,194.17,8.72,7365.88,586,359,195,NULL,0
500071562,1400,1,4,2,47,-1,-1,-1,-1,1,-1,0,0,98.16,100.28,122.38,44.17,NULL,1301.79,101,123,NULL,NULL,0
500071503,14000,1,4,2,46,-1,-1,-1,-1,-1,-1,0,596.94,610.74,632.73,639.49,398.59,12928.13,611,635,640,400,NULL,0
500083626,21000,1,4,2,44,-1,-1,-1,-1,NULL,NULL,16.41,468.3,15.73,0,NULL,NULL,18668.77,16,11553,NULL,NULL,NULL,0
500084354,21000,1,4,2,51,-1,-1,-1,-1,NULL,NULL,0,0,0,0,NULL,NULL,300,1827.53,2091.35,NULL,NULL,NULL,0
500084281,21000,1,4,2,28,-1,-1,-1,-1,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500084883,21000,2,4,2,39,-1,-1,-1,-1,NULL,NULL,70.51,66.29,66.23,44.17,NULL,NULL,67,67,45,NULL,NULL,NULL,0
500084804,14000,1,4,2,36,-1,-1,-1,-1,NULL,NULL,0,0,0,44.17,NULL,NULL,63.6,59.43,103.6,NULL,NULL,NULL,0
500084773,35000,2,4,1,43,-1,-1,-1,-1,NULL,NULL,52.35,1546.36,1306.03,544.17,NULL,NULL,33900,1307,545,NULL,NULL,NULL,0
500084561,35000,2,4,2,32,-1,-1,-1,-1,NULL,NULL,0,0,0,0,NULL,NULL,75.2,1476.37,35016.45,35,NULL,NULL,0
500084521,35000,1,4,2,31,-1,-1,-1,-1,NULL,NULL,0,0,0,0,NULL,NULL,NULL,16125,457.32,44.17,NULL,NULL,0
500084432,14000,1,4,2,23,-1,-1,-1,-1,NULL,NULL,0,662.74,391.09,0,NULL,NULL,14663,392,12,14055.5,NULL,NULL,0
500084421,2500,1,4,2,34,-1,-1,-1,-1,NULL,NULL,0,0,0,0,NULL,NULL,2601.68,1577.25,1541.08,45,NULL,NULL,0
500085643,14000,1,4,2,30,-1,-1,-1,-1,NULL,NULL,0,0,251.93,0,NULL,NULL,NULL,10000,NULL,NULL,NULL,NULL,0
500085573,2000,1,4,2,44,-1,-1,-1,-1,NULL,NULL,0,0,0,0,NULL,NULL,37.18,37.18,37.18,NULL,NULL,NULL,0
500085373,14000,1,4,2,22,-1,-1,-1,-1,NULL,NULL,0,0,415.37,0,NULL,NULL,NULL,14065.37,NULL,NULL,NULL,NULL,0
500086157,6000,2,4,2,21,-1,-1,-1,-1,NULL,NULL,0,0,217.01,0,NULL,NULL,NULL,6478.52,NULL,NULL,NULL,NULL,0
500096797,15000,1,4,1,57,-1,-1,NULL,NULL,NULL,NULL,63.85,44.17,NULL,NULL,NULL,NULL,45,NULL,NULL,NULL,NULL,NULL,0
500096712,2000,1,4,1,51,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500096954,35000,1,4,2,34,-1,-1,NULL,NULL,NULL,NULL,0,923.59,NULL,NULL,NULL,NULL,35923.59,NULL,NULL,NULL,NULL,NULL,0
500097893,35000,1,4,2,35,-1,-1,NULL,NULL,NULL,NULL,0,44.17,NULL,NULL,NULL,NULL,176,NULL,NULL,NULL,NULL,NULL,0
500097825,14000,2,4,1,47,1,-1,NULL,NULL,NULL,NULL,107.78,44.17,NULL,NULL,NULL,NULL,45,NULL,NULL,NULL,NULL,NULL,0
500098615,1400,1,4,1,47,-1,-1,NULL,NULL,NULL,NULL,0,15.73,NULL,NULL,NULL,NULL,44.17,1000,NULL,NULL,NULL,NULL,0
500098523,14000,2,4,2,41,-1,-1,NULL,NULL,NULL,NULL,57.81,15.73,NULL,NULL,NULL,NULL,50,14000,NULL,NULL,NULL,NULL,0
500098425,14000,2,4,2,33,-1,-1,NULL,NULL,NULL,NULL,30.26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500098333,35000,2,4,2,38,-1,-1,NULL,NULL,NULL,NULL,17.58,219.17,NULL,NULL,NULL,NULL,15044.17,NULL,NULL,NULL,NULL,NULL,0
500099253,7000,2,4,2,24,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110275,35000,1,4,1,39,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500110224,7000,2,4,2,48,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
