,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
7481,21000,2,4,2,32,-1,-1,-1,0,0,0,610.87,0,0,0,0,0,0,0,0,0,0,0,0
7482,21000,2,4,2,21,-1,-1,0,0,0,0,971.34,573.59,0,0,0,0,574,0,0,0,0,0,0
7483,14000,1,4,2,29,-1,-1,-1,0,0,0,649.48,398.59,0,0,0,0,689,0,0,0,0,0,0
7484,14000,2,4,2,21,-1,-1,0,0,0,0,662.28,398.59,0,0,0,0,399,0,0,0,0,0,0
7485,14000,1,4,2,33,-1,-1,0,0,0,0,321.1,44.17,0,0,0,0,45,0,0,0,0,0,0
7486,15000,2,4,2,39,-1,-1,0,0,0,0,726.45,417.92,0,0,0,0,420,0,0,0,0,0,0
7487,12000,1,4,2,26,-1,-1,0,0,0,0,573.89,348.59,0,0,0,0,600,0,0,0,0,0,0
7488,14000,2,4,2,53,-1,-1,0,0,0,0,662.32,398.59,0,0,0,0,399,0,0,0,0,0,0
7489,14000,1,4,2,28,-1,-1,0,0,0,0,662.28,398.59,0,0,0,0,399,0,0,0,0,0,0
7490,14000,2,4,2,26,-1,-1,0,0,0,0,662.28,398.59,0,0,0,0,399,0,0,0,0,0,0
7491,14000,2,4,2,23,-1,-1,0,0,0,0,662.32,398.59,0,0,0,0,399,0,0,0,0,0,0
7492,14000,1,4,2,30,-1,-1,0,0,0,0,662.28,398.59,0,0,0,0,399,0,0,0,0,0,0
7493,21000,2,4,2,24,-1,-1,0,0,0,0,853.55,499.17,0,0,0,0,975,0,0,0,0,0,0
7494,35000,1,4,2,37,-1,-1,0,0,0,0,0,15.73,0,0,0,0,724,10000,0,0,0,0,0
7495,19000,1,4,1,44,-1,-1,0,0,0,0,540.12,0,0,0,0,0,0,0,0,0,0,0,0
7496,14000,1,4,1,34,-1,-1,0,0,0,0,673.23,398.59,0,0,0,0,400,0,0,0,0,0,0
7497,12000,1,4,2,31,-1,-1,0,0,0,0,560.55,300.78,0,0,0,0,300.78,598,0,0,0,0,0
7498,14000,1,4,2,29,-1,-1,0,0,0,0,662.23,398.59,0,0,0,0,400,0,0,0,0,0,0
7499,15000,1,4,2,34,-1,-1,0,0,0,0,507.05,194.17,0,0,0,0,1000,0,0,0,0,0,0
7500,20000,2,4,2,21,-1,-1,0,0,0,0,894.72,548.59,0,0,0,0,548.59,0,0,0,0,0,0
7501,21000,1,4,1,33,-1,-1,0,0,0,0,952.26,573.59,0,0,0,0,1006,0,0,0,0,0,0
7502,28000,2,4,3,59,-1,-1,0,0,0,0,1249.91,748.59,0,0,0,0,748.59,0,0,0,0,0,0
7503,13000,1,4,2,27,-1,-1,0,0,0,0,603.95,373.59,0,0,0,0,375,0,0,0,0,0,0
7504,14000,1,4,1,58,-1,-1,0,0,0,0,647.02,398.59,0,0,0,0,399,0,0,0,0,0,0
7505,16000,1,4,2,23,-1,-1,0,0,0,0,750.59,448.59,0,0,0,0,449,0,0,0,0,0,0
7506,35000,2,4,1,32,-1,-1,0,0,0,0,749.54,156.67,0,0,0,0,356.67,0,0,0,0,0,0
7507,14000,1,4,2,20,-1,-1,0,0,0,0,480.39,144.02,0,0,0,0,145,0,0,0,0,0,0
7508,14000,1,4,1,35,-1,-1,0,0,0,0,536.98,219.17,0,0,0,0,219.17,0,0,0,0,0,0
7509,15000,1,4,2,49,-1,-1,0,0,0,0,436.61,94.17,0,0,0,0,95,0,0,0,0,0,0
7510,14000,1,4,2,26,-1,-1,0,0,0,0,419.06,216.67,0,0,0,0,216.67,0,0,0,0,0,0
7511,14000,1,4,2,24,-1,-1,0,0,0,0,662.28,398.59,0,0,0,0,399,0,0,0,0,0,0
7512,21000,2,4,2,24,-1,-1,0,0,0,0,937.22,573.59,0,0,0,0,574,0,0,0,0,0,0
7513,21000,2,4,2,29,-1,-1,0,0,0,0,547.28,240.42,0,0,0,0,13000,0,0,0,0,0,0
7514,10500,1,4,2,31,-1,-1,0,0,0,0,551.31,311.09,0,0,0,0,311.09,0,0,0,0,0,0
7515,14000,1,4,2,21,-1,-1,0,0,0,0,659,341.67,0,0,0,0,342,0,0,0,0,0,0
7516,13000,2,4,2,35,-1,-1,0,0,0,0,630.98,339.17,0,0,0,0,340,0,0,0,0,0,0
7517,14000,1,4,2,34,-1,-1,0,0,0,0,350.24,44.17,0,0,0,0,645,0,0,0,0,0,0
7518,14000,2,4,2,27,-1,-1,0,0,0,0,413.23,161.67,0,0,0,0,350,0,0,0,0,0,0
7519,21000,1,4,2,58,-1,-1,0,0,0,0,922.16,573.59,0,0,0,0,980,0,0,0,0,0,0
7520,14000,1,4,2,20,-1,-1,0,0,0,0,514.32,206.67,0,0,0,0,207,0,0,0,0,0,0
7521,35000,2,4,1,68,-1,-1,0,0,0,0,446.49,44.17,0,0,0,0,45,0,0,0,0,0,0
7522,14000,1,4,2,51,-1,-1,0,0,0,0,498.41,169.17,0,0,0,0,171,0,0,0,0,0,0
7523,20000,2,4,2,29,-1,-1,0,0,0,0,886.53,548.59,0,0,0,0,1000,0,0,0,0,0,0
7524,28000,1,4,2,30,-1,-1,0,0,0,0,1234.87,748.59,0,0,0,0,750,0,0,0,0,0,0
7525,21000,2,4,3,69,-1,-1,0,0,0,0,937.23,573.59,0,0,0,0,575,0,0,0,0,0,0
7526,21000,1,4,2,42,-1,-1,0,0,0,0,971.34,573.59,0,0,0,0,574,0,0,0,0,0,0
7527,14000,1,4,2,50,-1,-1,0,0,0,0,650.55,398.59,0,0,0,0,398.59,0,0,0,0,0,0
7528,14000,2,4,2,24,-1,-1,0,0,0,0,662.32,398.59,0,0,0,0,399,0,0,0,0,0,0
7529,14000,1,4,2,27,-1,-1,0,0,0,0,421.52,49.17,0,0,0,0,50,0,0,0,0,0,0
7530,14000,2,4,2,39,-1,-1,0,0,0,0,29.32,15.73,0,0,0,0,13416,6000,0,0,0,0,0
7531,18000,1,4,2,31,-1,-1,0,0,0,0,806.96,451.67,0,0,0,0,452,0,0,0,0,0,0
7532,12000,1,4,2,43,-1,-1,0,0,0,0,535.35,294.17,0,0,0,0,295,0,0,0,0,0,0
7533,11500,1,4,2,32,-1,-1,0,0,0,0,562.89,336.09,0,0,0,0,337,0,0,0,0,0,0
7534,15000,2,4,1,31,-1,-1,0,0,0,0,706.39,423.59,0,0,0,0,425,0,0,0,0,0,0
7535,14000,1,4,2,27,-1,-1,0,0,0,0,639.49,398.59,0,0,0,0,400,0,0,0,0,0,0
7536,14000,2,4,1,42,-1,-1,0,0,0,0,447.64,80.73,0,0,0,0,81,11400,0,0,0,0,0
7537,12000,1,4,2,30,-1,-1,0,0,0,0,563.47,301.67,0,0,0,0,500,300,0,0,0,0,0
7538,15000,2,4,2,29,-1,-1,0,0,0,0,642.65,400.42,0,0,0,0,2410,0,0,0,0,0,0
7539,12000,1,4,2,24,-1,-1,0,0,0,0,541.07,319.26,0,0,0,0,320,0,0,0,0,0,0
7540,14000,1,4,2,27,-1,-1,0,0,0,0,682.48,369.92,0,0,0,0,370,0,0,0,0,0,0
7541,21000,2,4,2,33,-1,-1,0,0,0,0,934.5,520.92,0,0,0,0,521,0,0,0,0,0,0
7542,28000,1,4,1,42,-1,-1,0,0,0,0,782.16,0,0,0,0,0,0,44.17,0,0,0,0,0
7543,30000,1,4,2,26,-1,-1,0,0,0,0,0,0,0,0,0,0,1056.99,394.17,0,0,0,0,0
7544,21000,2,4,2,26,-1,-1,0,0,0,0,17.41,0,0,0,0,0,20000,22000,0,0,0,0,0
7545,14000,1,4,2,37,-1,-1,0,0,0,0,662.23,398.59,0,0,0,0,400,0,0,0,0,0,0
7546,14000,1,4,2,24,-1,-1,0,0,0,0,649.87,398.59,0,0,0,0,680,0,0,0,0,0,0
7547,35000,2,4,2,36,-1,-1,0,0,0,0,413.69,144.17,0,0,0,0,1510,0,0,0,0,0,0
7548,21000,2,4,2,40,-1,-1,0,0,0,0,566.51,149.42,0,0,0,0,150,0,0,0,0,0,0
7549,14000,2,4,2,28,-1,-1,0,0,0,0,701.05,392.92,0,0,0,0,393,0,0,0,0,0,0
7550,14000,1,4,2,40,-1,-1,0,0,0,0,360.82,219.17,0,0,0,0,220,0,0,0,0,0,0
7551,21000,1,4,2,35,-1,-1,0,0,0,0,542.46,46.67,0,0,0,0,1000,0,0,0,0,0,0
7552,21000,2,4,2,50,-1,-1,0,0,0,0,0,344.17,0,0,0,0,837.09,0,0,0,0,0,0
7553,16000,1,4,2,27,-1,-1,0,0,0,0,610.29,319.17,0,0,0,0,319.17,0,0,0,0,0,0
7554,14000,1,4,2,34,-1,-1,0,0,0,0,644.57,398.59,0,0,0,0,800,0,0,0,0,0,0
7555,14000,1,4,2,24,-1,-1,0,0,0,0,658.01,391.67,0,0,0,0,391.67,0,0,0,0,0,0
7556,12000,2,4,2,37,-1,-1,0,0,0,0,559.69,306.67,0,0,0,0,307,0,0,0,0,0,0
7557,14000,1,4,2,41,-1,-1,0,0,0,0,343.68,306.67,0,0,0,0,6227,0,0,0,0,0,0
7558,14000,1,4,1,43,-1,-1,0,0,0,0,528.79,244.17,0,0,0,0,700,0,0,0,0,0,0
7559,21000,2,4,2,30,-1,-1,0,0,0,0,971.31,573.59,0,0,0,0,575,0,0,0,0,0,0
7560,16000,1,4,2,38,-1,-1,0,0,0,0,550.95,294.17,0,0,0,0,295,0,0,0,0,0,0
7561,14000,2,4,2,28,-1,-1,0,0,0,0,662.28,398.59,0,0,0,0,399,0,0,0,0,0,0
7562,14000,2,4,2,24,-1,-1,0,0,0,0,662.28,398.59,0,0,0,0,399,0,0,0,0,0,0
7563,21000,2,4,2,59,-1,-1,0,0,0,0,971.08,573.59,0,0,0,0,580,0,0,0,0,0,0
7564,21000,1,4,2,34,-1,-1,0,0,0,0,937.26,573.59,0,0,0,0,574,0,0,0,0,0,0
7565,14000,2,4,2,22,-1,-1,0,0,0,0,673.28,398.59,0,0,0,0,399,0,0,0,0,0,0
7566,17500,1,4,2,59,-1,-1,0,0,0,0,770.07,486.09,0,0,0,0,950,0,0,0,0,0,0
7567,30000,2,4,2,44,-1,-1,0,0,0,0,198.75,331.67,0,0,0,0,16000,0,0,0,0,0,0
7568,14000,1,4,2,20,-1,-1,0,0,0,0,673.23,398.59,0,0,0,0,400,0,0,0,0,0,0
7569,14000,1,4,2,36,-1,-1,0,0,0,0,619.53,286.67,0,0,0,0,600,0,0,0,0,0,0
7570,14000,1,4,2,23,-1,-1,0,0,0,0,648.98,398.59,0,0,0,0,700,0,0,0,0,0,0
7571,30000,2,4,2,32,-1,-1,0,0,0,0,0,44.17,0,0,0,0,847,0,0,0,0,0,0
7572,21000,1,4,2,36,-1,-1,0,0,0,0,971.43,573.59,0,0,0,0,574,0,0,0,0,0,0
7573,14000,2,4,2,43,-1,-1,0,0,0,0,662.28,398.59,0,0,0,0,399,0,0,0,0,0,0
7574,14000,1,4,2,25,-1,-1,0,0,0,0,657.82,398.59,0,0,0,0,500,0,0,0,0,0,0
7575,21000,2,4,2,25,-1,-1,0,0,0,0,323.73,44.17,0,0,0,0,50,0,0,0,0,0,0
7576,21000,1,4,2,32,-1,-1,0,0,0,0,1009.88,544.17,0,0,0,0,544.17,0,0,0,0,0,0
7577,21000,1,4,2,30,-1,-1,0,0,0,0,684.48,206.67,0,0,0,0,207,0,0,0,0,0,0
7578,14000,1,4,2,41,-1,-1,0,0,0,0,558.67,244.17,0,0,0,0,245,0,0,0,0,0,0
7579,14000,1,4,2,32,-1,-1,0,0,0,0,662.23,398.59,0,0,0,0,400,0,0,0,0,0,0
7580,14000,1,4,2,46,-1,-1,0,0,0,0,715.04,398.59,0,0,0,0,400,0,0,0,0,0,0
7581,15000,2,4,2,25,-1,-1,0,0,0,0,706.43,423.59,0,0,0,0,424,0,0,0,0,0,0
7582,20000,1,4,1,35,-1,-1,0,0,0,0,0,0,0,0,0,0,331.8,0,0,0,0,0,0
7583,14000,2,4,2,34,-1,-1,0,0,0,0,473.79,119.17,0,0,0,0,120,0,0,0,0,0,0
7584,13000,1,4,2,26,-1,-1,0,0,0,0,389.17,44.17,0,0,0,0,44.17,0,0,0,0,0,0
7585,14000,1,4,2,31,-1,-1,0,0,0,0,715.04,398.59,0,0,0,0,400,0,0,0,0,0,0
7586,14000,1,4,2,22,-1,-1,0,0,0,0,0,398.59,0,0,0,0,1065,0,0,0,0,0,0
7587,14000,1,4,2,36,-1,-1,0,0,0,0,662.34,398.59,0,0,0,0,399,0,0,0,0,0,0
7588,14000,1,4,2,43,-1,-1,0,0,0,0,497.2,169.17,0,0,0,0,170,0,0,0,0,0,0
7589,14000,1,4,2,24,-1,-1,0,0,0,0,409.75,44.17,0,0,0,0,44.17,0,0,0,0,0,0
7590,21000,2,4,2,21,-1,-1,0,0,0,0,896.12,514.17,0,0,0,0,520,0,0,0,0,0,0
7591,23000,2,4,2,27,-1,-1,0,0,0,0,1059.61,623.59,0,0,0,0,625,0,0,0,0,0,0
7592,21000,1,4,2,34,-1,-1,0,0,0,0,849.19,444.17,0,0,0,0,4435,0,0,0,0,0,0
7593,21000,1,4,2,23,-1,-1,0,0,0,0,963.53,573.59,0,0,0,0,1000,0,0,0,0,0,0
7594,15000,2,4,2,33,-1,-1,0,0,0,0,408.96,202.92,0,0,0,0,203,0,0,0,0,0,0
7595,14000,1,4,2,39,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7596,21000,1,4,1,37,-1,-1,0,0,0,0,349.56,0,0,0,0,0,0,0,0,0,0,0,0
7597,14000,1,4,2,31,-1,-1,0,0,0,0,445.15,0,0,0,0,0,0,131.67,0,0,0,0,0
7598,28000,1,4,2,27,-1,-1,0,0,0,0,775,44.17,0,0,0,0,45,0,0,0,0,0,0
7599,35000,2,4,2,47,-1,-1,0,0,0,0,17.29,44.17,0,0,0,0,17020,0,0,0,0,0,0
7600,14000,1,4,1,48,-1,-1,0,0,0,0,427.47,0,0,0,0,0,0,0,0,0,0,0,0
7601,14000,1,4,2,52,1,-1,0,0,0,0,756.75,398.59,0,0,0,0,0,0,0,0,0,0,0
7602,21000,1,4,2,21,-1,-1,0,0,0,0,971.34,573.59,0,0,0,0,574,0,0,0,0,0,0
7603,20000,1,4,2,20,-1,-1,0,0,0,0,927.2,548.59,0,0,0,0,549,0,0,0,0,0,0
7604,21000,1,4,2,41,-1,-1,0,0,0,0,948.98,541.67,0,0,0,0,542,0,0,0,0,0,0
7605,21000,1,4,2,41,-1,-1,0,0,0,0,0,51.67,0,0,0,0,407,0,0,0,0,0,0
7606,14000,1,4,2,27,-1,-1,0,0,0,0,673.3,398.59,0,0,0,0,398.59,0,0,0,0,0,0
7607,14000,2,4,2,23,-1,-1,0,0,0,0,452.73,119.17,0,0,0,0,688.67,0,0,0,0,0,0
7608,14000,2,4,2,33,-1,-1,0,0,0,0,474.28,119.17,0,0,0,0,120,0,0,0,0,0,0
7609,11900,1,4,2,29,-1,-1,0,0,0,0,0,42.5,0,0,0,0,445,0,0,0,0,0,0
7610,14000,1,4,2,31,-1,-1,0,0,0,0,427.47,0,0,0,0,0,0,0,0,0,0,0,0
7611,14000,1,4,2,23,-1,-1,0,0,0,0,673.23,398.59,0,0,0,0,400,0,0,0,0,0,0
7612,14000,2,4,2,24,-1,-1,0,0,0,0,0,210,0,0,0,0,1073.19,0,0,0,0,0,0
7613,14000,1,4,2,24,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7614,14000,1,4,2,54,-1,-1,0,0,0,0,427.47,0,0,0,0,0,0,0,0,0,0,0,0
7615,28000,1,4,1,40,-1,-1,0,0,0,0,1280.41,748.59,0,0,0,0,749,0,0,0,0,0,0
7616,35000,2,4,2,30,-1,-1,0,0,0,0,949.22,319.17,0,0,0,0,320,0,0,0,0,0,0
7617,14000,1,4,2,37,-1,-1,0,0,0,0,702.94,398.59,0,0,0,0,400,0,0,0,0,0,0
7618,14000,1,4,2,26,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7619,14000,1,4,2,27,-1,-1,0,0,0,0,662.19,398.59,0,0,0,0,650,0,0,0,0,0,0
7620,35000,2,4,2,30,-1,-1,0,0,0,0,662.41,394.17,0,0,0,0,395,0,0,0,0,0,0
7621,21000,2,4,2,19,-1,-1,0,0,0,0,970.2,573.59,0,0,0,0,600,0,0,0,0,0,0
7622,23000,1,4,2,28,-1,-1,0,0,0,0,651.16,0,0,0,0,0,0,0,0,0,0,0,0
7623,14000,1,4,2,33,-1,-1,0,0,0,0,0,194.17,0,0,0,0,14195,0,0,0,0,0,0
7624,21000,1,4,2,47,1,-1,0,0,0,0,773.3,219.17,0,0,0,0,0,0,0,0,0,0,0
7625,35000,1,4,2,31,-1,-1,0,0,0,0,610.79,0,0,0,0,0,11235.8,0,0,0,0,0,0
7626,14000,2,4,1,34,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7627,13000,1,4,2,47,-1,-1,0,0,0,0,612.56,373.59,0,0,0,0,500,0,0,0,0,0,0
7628,22000,2,4,1,56,-1,-1,0,0,0,0,608.54,0,0,0,0,0,13000,598.59,0,0,0,0,0
7629,35000,1,4,1,44,-1,-1,0,0,0,0,629.53,344.17,0,0,0,0,345,0,0,0,0,0,0
7630,14000,1,4,2,53,-1,-1,0,0,0,0,668.82,398.59,0,0,0,0,500,0,0,0,0,0,0
7631,28000,2,4,2,51,-1,-1,0,0,0,0,782.16,0,0,0,0,0,28000,0,0,0,0,0,0
7632,26000,1,4,2,31,-1,-1,0,0,0,0,1035.14,544.17,0,0,0,0,1188,0,0,0,0,0,0
7633,28000,1,4,2,32,-1,-1,0,0,0,0,1280.41,748.59,0,0,0,0,749,0,0,0,0,0,0
7634,15000,1,4,2,29,-1,-1,0,0,0,0,534.45,219.17,0,0,0,0,219.17,0,0,0,0,0,0
7635,14000,2,4,2,33,-1,-1,0,0,0,0,568.13,219.17,0,0,0,0,220,0,0,0,0,0,0
7636,17000,1,4,2,22,-1,-1,0,0,0,0,594.84,473.59,0,0,0,0,5000,0,0,0,0,0,0
7637,14000,1,4,2,54,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7638,20000,1,4,1,44,-1,-1,0,0,0,0,440.97,0,0,0,0,0,0,0,0,0,0,0,0
7639,12000,1,4,2,19,-1,-1,0,0,0,0,552.59,319.17,0,0,0,0,320,0,0,0,0,0,0
7640,28000,2,4,2,37,-1,-1,0,0,0,0,782.16,0,0,0,0,0,0,0,0,0,0,0,0
7641,18000,1,4,2,28,-1,-1,0,0,0,0,572.45,119.17,0,0,0,0,119.17,0,0,0,0,0,0
7642,14000,1,4,2,25,-1,-1,0,0,0,0,325.18,0,0,0,0,0,0,0,0,0,0,0,0
7643,14000,1,4,2,22,-1,-1,0,0,0,0,537.26,219.17,0,0,0,0,220,0,0,0,0,0,0
7644,21000,1,4,1,39,-1,-1,0,0,0,0,598.77,0,0,0,0,0,0,0,0,0,0,0,0
7645,21000,1,4,1,31,-1,-1,0,0,0,0,971.34,573.59,0,0,0,0,574,0,0,0,0,0,0
7646,14000,1,4,2,30,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7647,12350,1,4,2,37,-1,-1,0,0,0,0,291.07,0,0,0,0,0,1000,0,0,0,0,0,0
7648,12000,1,4,2,31,-1,-1,0,0,0,0,375.07,0,0,0,0,0,0,0,0,0,0,0,0
7649,12000,2,4,2,41,-1,-1,0,0,0,0,362.1,0,0,0,0,0,0,0,0,0,0,0,0
7650,14000,2,4,2,32,-1,-1,0,0,0,0,523.2,219.17,0,0,0,0,220,0,0,0,0,0,0
7651,14000,1,4,2,40,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7652,14000,1,4,2,30,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7653,14000,2,4,2,27,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7654,27000,1,4,2,19,-1,-1,0,0,0,0,755.96,0,0,0,0,0,0,0,0,0,0,0,0
7655,35000,1,4,2,47,-1,-1,0,0,0,0,632.32,0,0,0,0,0,0,0,0,0,0,0,0
7656,21000,1,4,2,62,-1,-1,0,0,0,0,542.06,0,0,0,0,0,0,0,0,0,0,0,0
7657,15000,2,4,2,45,-1,-1,0,0,0,0,441.57,0,0,0,0,0,0,0,0,0,0,0,0
7658,14000,1,4,1,53,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7659,14000,2,4,2,26,-1,-1,0,0,0,0,386.93,0,0,0,0,0,0,0,0,0,0,0,0
7660,30000,1,4,2,47,-1,-1,0,0,0,0,834.56,0,0,0,0,0,0,0,0,0,0,0,0
7661,14000,2,4,2,38,-1,-1,0,0,0,0,406.93,0,0,0,0,0,0,0,0,0,0,0,0
7662,14000,2,4,3,45,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7663,14000,1,4,2,18,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7664,14000,2,4,2,28,-1,-1,0,0,0,0,373.43,0,0,0,0,0,600,0,0,0,0,0,0
7665,12000,1,4,2,22,-1,-1,0,0,0,0,362.97,0,0,0,0,0,0,0,0,0,0,0,0
7666,12000,1,4,2,20,-1,-1,0,0,0,0,362.97,0,0,0,0,0,0,0,0,0,0,0,0
7667,11000,1,4,2,20,-1,-1,0,0,0,0,348.88,0,0,0,0,0,0,0,0,0,0,0,0
7668,13000,1,4,2,31,-1,-1,0,0,0,0,401.27,0,0,0,0,0,0,0,0,0,0,0,0
7669,14000,2,4,1,43,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7670,14000,1,4,2,26,-1,-1,0,0,0,0,427.47,0,0,0,0,0,0,0,0,0,0,0,0
7671,16800,1,4,2,22,-1,-1,0,0,0,0,488.73,0,0,0,0,0,0,0,0,0,0,0,0
7672,14000,2,4,2,31,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7673,21000,2,4,2,40,-1,-1,0,0,0,0,598.77,0,0,0,0,0,0,0,0,0,0,0,0
7674,21000,1,4,1,52,-1,-1,0,0,0,0,598.77,0,0,0,0,0,0,0,0,0,0,0,0
7675,23500,2,4,2,33,-1,-1,0,0,0,0,588.87,0,0,0,0,0,600,0,0,0,0,0,0
7676,14000,1,4,2,22,-1,-1,0,0,0,0,400.68,0,0,0,0,0,0,0,0,0,0,0,0
7677,14000,1,4,2,23,-1,-1,0,0,0,0,348.89,0,0,0,0,0,689,0,0,0,0,0,0
7678,35000,1,4,1,56,-1,-1,0,0,0,0,516.68,0,0,0,0,0,1000,0,0,0,0,0,0
7679,21000,2,4,2,35,-1,-1,0,0,0,0,0,0,0,0,0,0,219.56,0,0,0,0,0,0
7680,14000,1,4,2,26,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7681,14000,1,4,1,47,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7682,23000,1,4,2,35,-1,-1,0,0,0,0,416.36,0,0,0,0,0,14000,0,0,0,0,0,0
7683,21000,2,4,2,33,-1,-1,0,0,0,0,610.87,0,0,0,0,0,0,0,0,0,0,0,0
7684,21000,1,4,2,30,-1,-1,0,0,0,0,605.3,0,0,0,0,0,0,0,0,0,0,0,0
7685,21000,2,4,2,20,-1,-1,0,0,0,0,598.77,0,0,0,0,0,0,0,0,0,0,0,0
7686,14000,2,4,2,34,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7687,14000,2,4,2,18,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7688,14000,2,4,2,28,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7689,14000,1,4,2,31,-1,-1,0,0,0,0,427.47,0,0,0,0,0,0,0,0,0,0,0,0
7690,14000,2,4,2,28,-1,-1,0,0,0,0,0,0,0,0,0,0,398.59,0,0,0,0,0,0
7691,14000,1,4,2,27,-1,-1,0,0,0,0,0,0,0,0,0,0,14016.11,0,0,0,0,0,0
7692,21000,2,4,2,29,-1,-1,0,0,0,0,564.31,0,0,0,0,0,0,0,0,0,0,0,0
7693,35000,1,4,2,39,-1,-1,0,0,0,0,15.73,0,0,0,0,0,8850,0,0,0,0,0,0
7694,20000,1,4,1,58,-1,-1,0,0,0,0,566.32,0,0,0,0,0,0,0,0,0,0,0,0
7695,14000,2,4,1,57,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7696,12000,2,4,2,37,-1,-1,0,0,0,0,16.06,0,0,0,0,0,12052,0,0,0,0,0,0
7697,14000,2,4,2,26,-1,-1,0,0,0,0,397.82,0,0,0,0,0,0,0,0,0,0,0,0
7698,14000,2,4,2,24,-1,-1,0,0,0,0,427.47,0,0,0,0,0,0,0,0,0,0,0,0
7699,21000,1,4,2,26,-1,-1,0,0,0,0,610.87,0,0,0,0,0,0,0,0,0,0,0,0
7700,14000,1,4,2,29,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7701,14000,1,4,2,24,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7702,12600,2,4,2,35,-1,-1,0,0,0,0,378.69,0,0,0,0,0,0,0,0,0,0,0,0
7703,14000,1,4,2,43,-1,-1,0,0,0,0,427.47,0,0,0,0,0,0,0,0,0,0,0,0
7704,14000,2,4,2,31,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7705,35000,2,4,2,35,-1,-1,0,0,0,0,357.32,0,0,0,0,0,0,0,0,0,0,0,0
7706,14000,1,4,2,39,-1,-1,0,0,0,0,405.43,0,0,0,0,0,0,0,0,0,0,0,0
7707,21000,2,4,1,43,-1,-1,0,0,0,0,598.77,0,0,0,0,0,0,0,0,0,0,0,0
7708,19000,1,4,2,34,-1,-1,0,0,0,0,558.47,0,0,0,0,0,0,0,0,0,0,0,0
7709,14000,2,4,2,50,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7710,15000,2,4,1,52,-1,-1,0,0,0,0,441.57,0,0,0,0,0,0,0,0,0,0,0,0
7711,14000,2,4,2,25,-1,-1,0,0,0,0,384.43,0,0,0,0,0,0,0,0,0,0,0,0
7712,20000,1,4,2,44,-1,-1,0,0,0,0,584.67,0,0,0,0,0,0,0,0,0,0,0,0
7713,14000,2,4,2,29,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7714,14000,1,4,2,23,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7715,14000,1,4,2,31,-1,-1,0,0,0,0,415.37,0,0,0,0,0,0,0,0,0,0,0,0
7716,21000,1,4,2,36,-1,-1,0,0,0,0,516.33,0,0,0,0,0,1010,0,0,0,0,0,0
7717,24000,1,4,2,29,-1,-1,0,0,0,0,666.82,0,0,0,0,0,0,0,0,0,0,0,0
7718,14000,2,4,2,44,-1,-1,0,0,0,0,356.93,0,0,0,0,0,0,0,0,0,0,0,0
7719,13500,1,4,2,23,-1,-1,0,0,0,0,414.38,0,0,0,0,0,0,0,0,0,0,0,0
